dataset,mitigation,protected_attribute,model,seed,accuracy,f1,roc_auc,age_dpd,age_eod,age_eopd,age_di_ratio,sex_dpd,sex_eod,sex_eopd,sex_di_ratio,intersection_dpd,intersection_eod,intersection_eopd,intersection_di_ratio
Adult Income,Calibrated Equalized Odds,Age,Random Forest,1000,0.8033575596273927,0.4368220463207271,,0.10691926150293664,0.3521608900299529,0.3521608900299529,0.1578934652554073,0.10125766459378541,0.060289102661984006,0.060289102661984006,0.2861771101588964,0.15194868106793968,0.43925501432664754,0.43925501432664754,0.05913241767143677
Adult Income,Calibrated Equalized Odds,Age,XGBoost,42,0.7703961510901832,0.1323017408123791,,0.011910072198652115,0.34152915984380905,0.34152915984380905,0.5408068814510107,0.016407239134375612,0.004991147975572473,9.24561393678136e-05,0.43856478587058456,0.020804242404403272,0.5990610328638497,0.5990610328638497,0.3356827141321228
Adult Income,Calibrated Equalized Odds,Age,XGBoost,123,0.7900501586651654,0.2959148644009612,,0.05678717761378976,0.1709283285048495,0.1709283285048495,0.1530985809178744,0.0518378802222286,0.04470187974121975,0.04470187974121975,0.30177549088426786,0.07607707465498716,0.3592814371257485,0.3592814371257485,0.09390457013214674
Adult Income,Calibrated Equalized Odds,Age,XGBoost,456,0.8295629030607022,0.5394190871369294,,0.13710966790078616,0.05645547298148379,0.05645547298148379,0.10208130989145628,0.1139307611402848,0.06258850766527796,0.06258850766527796,0.31850590583976435,0.17881205673758865,0.3112449799196787,0.3112449799196787,0.06533827618164967
Adult Income,Calibrated Equalized Odds,Age,XGBoost,789,0.8291534445695568,0.53496795764837,,0.1405303128743187,0.2851027397260274,0.2851027397260274,0.06743162866353758,0.11177288611908806,0.06853428154841829,0.06853428154841829,0.3186677166962155,0.18198984473835,0.4195488721804511,0.4195488721804511,0.034625026629872026
Adult Income,Calibrated Equalized Odds,Age,XGBoost,1000,0.8230115672023749,0.4972375690607735,,0.11609555144214702,0.3050919982884039,0.3050919982884039,0.11664525278750912,0.09674556916539476,0.052162331823348784,0.052162331823348784,0.32453627163285764,0.15499582213264662,0.38481375358166187,0.38481375358166187,0.05803737289974349
Adult Income,Calibrated Equalized Odds,Sex,Logistic Regression,42,0.8103183539768656,0.455480458419042,,0.12121818742811287,0.04210603622863563,0.035646806902632555,0.05898251031239548,0.038655534953607545,0.24393571776782863,0.24393571776782863,0.6785229561453144,0.13195542236373853,0.45238095238095233,0.45238095238095233,0.052887006789003155
Adult Income,Calibrated Equalized Odds,Sex,Logistic Regression,123,0.8297676323062749,0.5604017975151996,,0.16693097378752178,0.2169542763572238,0.2169542763572238,0.0449146753609561,0.11125988506076863,0.04547859094755389,0.04032130118754518,0.3906097581733835,0.20217000670782762,0.34615384615384615,0.34615384615384615,0.03724550228033687
Adult Income,Calibrated Equalized Odds,Sex,Logistic Regression,456,0.8483979936533934,0.6488024662082049,,0.21069851932304298,0.28960826300541626,0.28960826300541626,0.07134455656367181,0.1661410212108681,0.09533267130089373,0.09533267130089373,0.3250844496605234,0.2727514506769826,0.41578541278990605,0.41578541278990605,0.03614149008885851
Adult Income,Calibrated Equalized Odds,Sex,Logistic Regression,789,0.8299723615518477,0.5528936742934051,,0.16186352532313966,0.4396404109589041,0.4396404109589041,0.03216609969265977,0.09163697241838822,0.08444320218535145,0.08444320218535145,0.46161207344060884,0.19269234280877856,0.5161290322580645,0.5161290322580645,0.022374874188855785
